,genre,word_count,sentence_count,sentence_length,fraction_sentence_relative,relative_clause_length,alius,antequam,atque_consonant,conjunction,cum_clause,demonstrative,dum,gerundive,idem,interrogative,ipse,iste,o_interjection,personal,preposition,priusquam,quidam,quin,quominus,reflexive,si,superlative,ut
prudentius.psychomachia.txt,epic,6006,264,22.75,0.310606061,6.765765766,0.000333,0,0.000832501,0.080919081,0.0004995,0.010989011,0.002830503,0.004329004,0.002997003,0.004329004,0.002997003,0.000832501,0.001498501,0.012987013,0.043123543,0,0,0.000666001,0,0.004995005,0.003330003,0.000999001,0.003496503
rutilius.de_reditu.txt,elegy,3973,214,18.56074766,0.331775701,5.747126437,0.001258495,0,0.000251699,0.07072741,0.001258495,0.010823056,0.004278882,0.004530581,0.001006796,0.002013592,0.004278882,0,0.000503398,0.011074755,0.023156305,0.000251699,0.000251699,0.000503398,0,0.00251699,0.006544173,0.001258495,0.001761893
seneca.agamemnon.txt,drama,5470,353,15.45609065,0.158640227,6.114285714,0.002010969,0.000182815,0,0.069652651,0.001645338,0.016087751,0.000548446,0.00274223,0.001096892,0.017184644,0.003656307,0.002559415,0.002010969,0.021389397,0.020840951,0,0,0.000365631,0,0.00274223,0.003290676,0,0.004021938
seneca.hercules_furens.txt,drama,7529,460,16.33913043,0.184782609,6.291262136,0.000796919,0.00026564,0.000398459,0.073582149,0.000929738,0.01713375,0.000929738,0.004781511,0.001195378,0.020188604,0.003984593,0.001593837,0.001992296,0.020454244,0.026298313,0.00013282,0.00013282,0.00026564,0,0.001992296,0.004250232,0,0.003320494
seneca.hercules_oetaeus.txt,drama,11224,724,15.4378453,0.179558011,5.474683544,0.000980043,0.00017819,0.000356379,0.066553813,0.001425517,0.021471846,0.001870991,0.003385602,0.000890948,0.022630078,0.004900214,0.001425517,0.003029223,0.027886671,0.0308268,0,8.91E-05,0.000267284,0,0.001692801,0.006771205,8.91E-05,0.003920171
seneca.medea.txt,drama,5592,356,15.62359551,0.238764045,5.450980392,0.000536481,0,0.000357654,0.066523605,0.001788269,0.018597997,0.001430615,0.005364807,0.001251788,0.014127325,0.003934192,0.002682403,0.000894134,0.022889843,0.025035765,0.000178827,0,0.000357654,0,0.001609442,0.006616595,0,0.004113019
seneca.octavia.txt,drama,5110,309,16.50485437,0.30420712,6.344262295,0.000782779,0.000195695,0.000978474,0.067906067,0.001956947,0.013307241,0.000391389,0.006849315,0.00332681,0.010958904,0.00332681,0.000978474,0.001174168,0.024657534,0.025048924,0,0,0.000195695,0,0.002935421,0.001956947,0,0.003522505
seneca.oedipus.txt,drama,5805,362,15.97237569,0.185082873,5.35443038,0.000689061,0,0.000172265,0.071317829,0.000689061,0.012747631,0.001722653,0.004478898,0.001378122,0.015676141,0.005512489,0.001550388,0.001033592,0.019293712,0.025150732,0,0,0.000516796,0,0.002583979,0.003445306,0.000172265,0.003100775
seneca.phaedra.txt,drama,7102,437,16.18535469,0.18993135,6.365384615,0.001267249,0,0.000281611,0.071810758,0.001126443,0.015911011,0.001267249,0.003801746,0.001689665,0.0156294,0.003801746,0.001971276,0.003238524,0.023232892,0.023514503,0,0.000140805,0.000140805,0,0.003660941,0.004787384,0.000140805,0.003097719
seneca.phoenissae.txt,drama,4093,230,17.73043478,0.247826087,5.595744681,0.001221598,0,0.000488639,0.071585634,0.00024432,0.027363792,0.001954557,0.003420474,0.001710237,0.024676277,0.003909113,0.002687515,0.000732959,0.030295627,0.030295627,0,0.00024432,0.000488639,0,0.003420474,0.006596628,0.00024432,0.006352309
seneca.thyestes.txt,drama,6219,360,17.14166667,0.188888889,6.102803738,0.00064319,0.000160798,0.000482393,0.075092459,0.001607976,0.019617302,0.001447178,0.004502332,0.002411963,0.017526934,0.004823927,0.001125583,0.00128638,0.017687731,0.031677119,0,0.000160798,0.000482393,0,0.003698344,0.005145522,0.000482393,0.002733558
seneca.troades.txt,drama,6734,423,15.81323877,0.21749409,5.628099174,0.001336501,0,0,0.075289575,0.001633502,0.022720523,0.001633502,0.005346005,0.001485001,0.01960202,0.002227502,0.001336501,0.002227502,0.018711019,0.023166023,0,0.0001485,0,0,0.002079002,0.004455004,0.0001485,0.003415503
silius_italicus.punica.part.1.txt,epic,4284,222,19.2972973,0.166666667,6.395348837,0.000466853,0,0.000466853,0.105275444,0.001167134,0.012605042,0.001867414,0.004435107,0.00140056,0.00210084,0.00140056,0,0.001167134,0.008403361,0.041549953,0,0,0,0,0.00280112,0.002567694,0.000466853,0.00280112
silius_italicus.punica.part.10.txt,epic,4225,215,19.64186047,0.209302326,7.163636364,0.000473373,0,0.000473373,0.09964497,0.001183432,0.016094675,0.003313609,0.003786982,0.001420118,0.002366864,0.002840237,0.000473373,0.001183432,0.011360947,0.046390533,0,0.000236686,0,0,0.003076923,0.006153846,0.000473373,0.003786982
silius_italicus.punica.part.11.txt,epic,3875,210,18.45238095,0.219047619,6.981132075,0.000774194,0,0,0.095741935,0.000774194,0.016,0.002064516,0.006451613,0.002580645,0.006451613,0.002322581,0,0.001290323,0.012387097,0.039225806,0,0,0.000774194,0,0.001806452,0.003096774,0.000516129,0.004903226
silius_italicus.punica.part.12.txt,epic,4707,255,18.45882353,0.180392157,7.232142857,0.000637349,0,0.000637349,0.109836414,0.001062248,0.009772679,0.002549395,0.003611642,0.000424899,0.00467389,0.004036541,0,0.000849798,0.011684725,0.045039303,0,0,0,0,0.00467389,0.002974294,0.000424899,0.004248991
silius_italicus.punica.part.13.txt,epic,5701,299,19.06354515,0.244147157,6.79787234,0.000701631,0,0.000175408,0.094544817,0.000701631,0.01613752,0.003508156,0.005086827,0.001929486,0.002806525,0.001929486,0.000175408,0.00157867,0.014558849,0.041571654,0.000175408,0,0,0,0.003157341,0.003157341,0.001227855,0.002104894
silius_italicus.punica.part.14.txt,epic,4219,232,18.18103448,0.232758621,6.683333333,0.001422138,0,0,0.100260725,0.000711069,0.010903058,0.00237023,0.004029391,0.001896184,0.000948092,0.001422138,0,0,0.006636644,0.042190092,0,0,0.000474046,0,0.004266414,0.004266414,0.000237023,0.00237023
silius_italicus.punica.part.15.txt,epic,5116,297,17.22558923,0.181818182,6.415384615,0.000586396,0,0.000195465,0.090109461,0.001368256,0.013682565,0.001368256,0.005082095,0.002345582,0.004104769,0.001759187,0.000195465,0.000195465,0.014464425,0.04280688,0,0,0.000195465,0,0.002931978,0.004300235,0.000586396,0.004104769
silius_italicus.punica.part.16.txt,epic,4428,247,17.92712551,0.222672065,5.753846154,0.000225836,0,0.000451671,0.104787715,0.001129178,0.014227642,0.000903342,0.003613369,0.002935863,0.003839205,0.002484192,0,0.000677507,0.015808491,0.035907859,0.000225836,0.000225836,0.000225836,0,0.003613369,0.003613369,0.000451671,0.003387534
silius_italicus.punica.part.17.txt,epic,4111,216,19.03240741,0.189814815,6.448979592,0.000729749,0,0.00024325,0.10630017,0.001702749,0.010702992,0.002432498,0.002675748,0.001702749,0.005594746,0.003162248,0,0.001216249,0.015567988,0.041838969,0.00024325,0,0.00024325,0,0.004378497,0.003162248,0.000729749,0.005108246
silius_italicus.punica.part.2.txt,epic,4350,217,20.04608295,0.138248848,6.696969697,0.000229885,0,0.000229885,0.114942529,0.00045977,0.012643678,0.002988506,0.004137931,0.001149425,0.002298851,0.002988506,0.000229885,0.00091954,0.012413793,0.04045977,0,0,0.000229885,0,0.002758621,0.001609195,0,0.002298851
silius_italicus.punica.part.3.txt,epic,4377,244,17.93442623,0.200819672,7.603448276,0,0,0,0.105551748,0.000913868,0.01210875,0.001827736,0.003427005,0.000685401,0.002741604,0.000456934,0,0.000913868,0.011194882,0.036783185,0,0,0.000456934,0,0.001827736,0.00228467,0.001142335,0.001599269
silius_italicus.punica.part.4.txt,epic,5177,284,18.22183099,0.147887324,6.511111111,0.000579486,0,0.000193162,0.109716052,0.000386324,0.009658103,0.003090593,0.003283755,0.001352134,0.003283755,0.001545297,0.000193162,0.001352134,0.0112034,0.045779409,0,0,0,0,0.002511107,0.002897431,0.000193162,0.002704269
silius_italicus.punica.part.5.txt,epic,4174,212,19.68396226,0.193396226,7.608695652,0.001916627,0,0,0.095831337,0.000239578,0.01293723,0.002395783,0.003114518,0.002635362,0.00287494,0.003114518,0.000239578,0.000718735,0.010541447,0.047436512,0,0,0,0,0.003593675,0.002635362,0.000958313,0.001677048
silius_italicus.punica.part.6.txt,epic,4505,253,17.80632411,0.193675889,5.86,0.000443951,0,0.000221976,0.108768036,0.000887902,0.012874584,0.001553829,0.006215316,0.001109878,0.003329634,0.001553829,0.000443951,0.00199778,0.016426193,0.042841287,0,0,0,0,0.002885683,0.004439512,0.000221976,0.001553829
silius_italicus.punica.part.7.txt,epic,4739,256,18.51171875,0.171875,6.471698113,0.000633045,0,0,0.107406626,0.00126609,0.012238869,0.00337624,0.005275375,0.00084406,0.003587255,0.001055075,0.000211015,0.001055075,0.012027854,0.041147922,0,0,0.00042203,0,0.00253218,0.004009285,0.000633045,0.003587255
silius_italicus.punica.part.8.txt,epic,4271,248,17.22177419,0.197580645,6.083333333,0.000702412,0,0,0.100210723,0.000468274,0.014984781,0.002341372,0.004916881,0.002107235,0.003043784,0.001404823,0,0.000468274,0.014282369,0.042612971,0,0,0.000234137,0,0.003980332,0.001873098,0.000234137,0.002341372
silius_italicus.punica.part.9.txt,epic,4133,229,18.04803493,0.218340611,6.436363636,0.000725865,0,0.000241955,0.107428018,0.000725865,0.013307525,0.002177595,0.004597145,0.00145173,0.004113235,0.00241955,0.000241955,0.000725865,0.013791435,0.044761674,0,0,0.00048391,0,0.00338737,0.00435519,0,0.00290346
statius.achilleid.txt,epic,7280,270,26.70740741,0.22962963,6.420454545,0.001648352,0,0.000137363,0.133379121,0.000961538,0.018818681,0.001098901,0.004120879,0.001510989,0.009615385,0.004532967,0.000686813,0.001510989,0.017307692,0.028708791,0,0,0.000686813,0,0.001785714,0.005357143,0.001510989,0.001923077
statius.silvae.part.1.txt,miscellaneous,4970,256,19.28125,0.2734375,6.712643678,0.001408451,0,0.000201207,0.111267606,0.001006036,0.023138833,0.002615694,0.002615694,0.001408451,0.007444668,0.007042254,0.000402414,0.001006036,0.022736419,0.029376258,0,0,0.000201207,0,0.002615694,0.005633803,0.000603622,0.001408451
statius.silvae.part.2.txt,miscellaneous,4731,211,22.36018957,0.241706161,5.857142857,0.001268231,0,0.000634115,0.119002325,0.000634115,0.020714437,0.001479603,0.003593321,0.001690974,0.01056859,0.004016064,0.001056859,0.001902346,0.022405411,0.03043754,0,0,0.000422744,0,0.001479603,0.005495667,0.000211372,0.000845487
statius.silvae.part.3.txt,miscellaneous,4902,191,25.53403141,0.293193717,7.426829268,0.000815993,0,0.000407997,0.125051,0.000611995,0.014687882,0.000815993,0.003263974,0.00122399,0.007139943,0.004487964,0.001019992,0.000611995,0.027335781,0.027335781,0.000203998,0,0.000203998,0,0.001019992,0.006935945,0.00244798,0.000407997
statius.silvae.part.4.txt,miscellaneous,4040,178,22.61235955,0.258426966,7.835616438,0.001980198,0,0.001485149,0.107178218,0.000247525,0.020049505,0.00049505,0.005445545,0.001237624,0.008910891,0.003465347,0.00049505,0.000990099,0.028465347,0.024009901,0.000247525,0,0,0,0.002227723,0.00470297,0.001237624,0.001237624
statius.silvae.part.5.txt,miscellaneous,5384,234,22.9017094,0.273504274,7.410526316,0.002228826,0,0.000185736,0.120913819,0.001114413,0.016901932,0.00167162,0.003900446,0.00167162,0.008729569,0.003900446,0.000557207,0.000928678,0.02897474,0.026931649,0,0,0.000557207,0,0.001485884,0.006500743,0.000928678,0.000928678
statius.thebaid.part.1.txt,epic,4508,132,34.15151515,0.303030303,6.45,0.000887311,0,0.000221828,0.103149956,0.000443656,0.018855368,0.001330967,0.004880213,0.000887311,0.007098492,0.002661934,0.000887311,0.001109139,0.015306122,0.031055901,0,0,0.000665484,0,0.001552795,0.007098492,0.000887311,0.001996451
statius.thebaid.part.10.txt,epic,6084,160,38.025,0.24375,6.022222222,0.00147929,0,0,0.115713346,0.000493097,0.018737673,0.000657462,0.003944773,0.003122945,0.006081525,0.006081525,0.000493097,0.000821828,0.014135437,0.036982249,0,0,0.000328731,0,0.002301118,0.004766601,0.000493097,0.001972387
statius.thebaid.part.11.txt,epic,5018,195,25.73333333,0.148717949,5.428571429,0.000996413,0,0.000398565,0.124153049,0.000597848,0.022120367,0.002989239,0.005779195,0.001394978,0.013750498,0.005779195,0.00079713,0.001195695,0.018134715,0.033878039,0,0,0.000199283,0,0.001793543,0.002789956,0.00079713,0.003188521
statius.thebaid.part.12.txt,epic,5284,164,32.2195122,0.274390244,5.794520548,0.000946253,0,0,0.120741862,0.000757002,0.018357305,0.000946253,0.004352763,0.002271007,0.009462528,0.00681302,0.000757002,0.000378501,0.016464799,0.031794095,0.000189251,0,0.000189251,0,0.002081756,0.005299016,0.001514005,0.00340651
statius.thebaid.part.2.txt,epic,4730,141,33.54609929,0.290780142,7.742424242,0.001479915,0,0,0.113742072,0.000422833,0.021775899,0.000634249,0.00422833,0.001479915,0.002959831,0.003382664,0,0.001268499,0.01564482,0.036363636,0,0,0.000422833,0,0.002325581,0.006342495,0.000422833,0.002325581
statius.thebaid.part.3.txt,epic,4659,145,32.12413793,0.24137931,5.235294118,0.000858553,0,0,0.116119339,0.000858553,0.022322387,0.001931745,0.004292767,0.001073192,0.008585533,0.004078128,0.00128783,0.001717107,0.023824855,0.034556772,0,0,0.000429277,0,0.001502468,0.00386349,0.000214638,0.002790298
statius.thebaid.part.4.txt,epic,5375,187,28.74331551,0.262032086,5.835820896,0.001302326,0,0,0.121860465,0.000930233,0.021767442,0.001116279,0.002790698,0.002232558,0.003534884,0.004651163,0.00055814,0.001302326,0.014697674,0.032744186,0.000186047,0,0,0,0.000372093,0.004093023,0.000930233,0.000744186
statius.thebaid.part.5.txt,epic,4960,142,34.92957746,0.246478873,6.333333333,0.00141129,0,0.000201613,0.121169355,0.000806452,0.017137097,0.002217742,0.003225806,0.00141129,0.006854839,0.003427419,0.000403226,0.002620968,0.012903226,0.03891129,0,0,0.000806452,0,0.00141129,0.003629032,0.000201613,0.003427419
statius.thebaid.part.6.txt,epic,5987,176,34.01704545,0.204545455,5.979166667,0.002672457,0,0.000501086,0.120093536,0.001336228,0.02087857,0.001670286,0.003674628,0.002004343,0.002171371,0.005511943,0.000334057,0.000835143,0.008351428,0.035075998,0,0,0.000167029,0,0.002505428,0.0046768,0.001002171,0.002004343
statius.thebaid.part.7.txt,epic,5331,159,33.52830189,0.257861635,6.2,0.001313074,0,0,0.119114613,0.000562746,0.019883699,0.001313074,0.002813731,0.001125492,0.008628775,0.005815044,0.001125492,0.001125492,0.012943163,0.032826862,0,0,0.000375164,0,0.001313074,0.006190208,0.001125492,0.001313074
statius.thebaid.part.8.txt,epic,4992,161,31.00621118,0.242236025,5.690909091,0.001402244,0,0.000600962,0.121594551,0.001001603,0.020633013,0.001201923,0.003004808,0.002604167,0.009415064,0.004607372,0.001001603,0.001402244,0.015424679,0.032051282,0,0,0.000801282,0,0.002003205,0.003605769,0.001001603,0.001402244
statius.thebaid.part.9.txt,epic,5875,166,35.39156627,0.295180723,7.14516129,0.001702128,0,0.000170213,0.119319149,0.001021277,0.024340426,0.001702128,0.003914894,0.001531915,0.008680851,0.005276596,0.000170213,0.001191489,0.016680851,0.035234043,0,0,0.000510638,0,0.003234043,0.003574468,0.000680851,0.001702128
terence.adelphi.txt,drama,8177,1067,7.660731022,0.11715089,4.975460123,0.001956708,0,0,0.063715299,0.000978354,0.070074599,0.001834414,0.004647181,0.004524887,0.038767274,0.005503241,0.007337654,0.003301944,0.065427418,0.035832212,0.000122294,0.000244588,0.001100648,0,0.00403571,0.012351718,0.001467531,0.009416656
terence.andria.txt,drama,8180,1184,6.907939189,0.123310811,5.226190476,0.002689487,0,0.000122249,0.067726161,0.001344743,0.068704156,0.002200489,0.004400978,0.005501222,0.044865526,0.004645477,0.005378973,0.002933985,0.071882641,0.037775061,0.000366748,0.000611247,0.001344743,0.000122249,0.005256724,0.013569682,0.000855746,0.014792176
terence.eunuchus.txt,drama,8987,1342,6.694485842,0.125931446,4.829145729,0.003560699,0,0,0.06665183,0.001669078,0.069322355,0.002336709,0.00300434,0.006342495,0.051185045,0.00422833,0.00845666,0.002002893,0.072883053,0.033159007,0.000111272,0.00122399,0.00122399,0,0.004784689,0.011127184,0.000556359,0.011460999
terence.heautontimorumenos.txt,drama,8822,1131,7.802829355,0.167108753,4.641350211,0.00306053,0,0.000226706,0.068011789,0.000566765,0.066084788,0.002833825,0.004647472,0.007141238,0.038426661,0.002947178,0.008161415,0.000906824,0.074699615,0.035819542,0,0.000680118,0.001700295,0,0.005100884,0.012808887,0.000453412,0.014509182
terence.hecyra.txt,drama,7394,710,10.41267606,0.232394366,5.379310345,0.003651609,0.00027049,0.000135245,0.073843657,0.001217203,0.065052745,0.001622938,0.004057344,0.007032729,0.025020287,0.004598323,0.004057344,0.001081958,0.073167433,0.039626724,0.000540979,0.000135245,0.001487693,0,0.00622126,0.012172031,0.000540979,0.016770354
terence.phormio.txt,drama,8535,1162,7.34595525,0.15404475,4.604651163,0.002811951,0,0.000234329,0.065026362,0.000937317,0.066315173,0.002108963,0.005858231,0.006326889,0.043233743,0.003983597,0.005741066,0.001640305,0.067721148,0.032454599,0.000585823,0.000702988,0.001640305,0,0.004217926,0.013473931,0.001757469,0.014762742
tibullus.elegies.txt,elegy,12395,674,18.34421365,0.225519288,5.786516854,0.002016942,0,0.000403388,0.095845099,0.002258975,0.023638564,0.002258975,0.004598628,0.003227108,0.004840662,0.005163372,0.000403388,0.001210165,0.041306979,0.032351755,8.07E-05,0.000161355,0.000968132,0,0.002501008,0.009600645,0.000645422,0.004759984
valerius_flaccus.argonautica.part.1.txt,epic,5617,307,18.27361564,0.241042345,8.333333333,0.002136372,0,0.000356062,0.123197436,0.00178031,0.017090974,0.001068186,0.002492434,0.000712124,0.003916682,0.003026527,0.000356062,0.001602279,0.022965996,0.037920598,0,0,0.001068186,0,0.002492434,0.004450774,0.000356062,0.003026527
valerius_flaccus.argonautica.part.2.txt,epic,4391,260,16.88461538,0.184615385,7.854545455,0.002049647,0,0,0.125711683,0.000683216,0.019585516,0.001821908,0.00159417,0.002049647,0.003871555,0.005693464,0.000227739,0.002277386,0.015486222,0.032111136,0,0.000227739,0.000455477,0,0.002505124,0.001366431,0.000455477,0.00478251
valerius_flaccus.argonautica.part.3.txt,epic,4872,294,16.57142857,0.176870748,6.451612903,0.001231527,0,0,0.120073892,0.001642036,0.016009852,0.001231527,0.0022578,0.000615764,0.005336617,0.003694581,0.000615764,0.000205255,0.015599343,0.032635468,0,0,0.000410509,0,0.003284072,0.002052545,0.000615764,0.002873563
valerius_flaccus.argonautica.part.4.txt,epic,5114,309,16.52427184,0.165048544,6.879310345,0.000782167,0,0.000391083,0.11849824,0.001564333,0.019945248,0.00117325,0.003128666,0.002933125,0.00586625,0.006257333,0.000782167,0.002150958,0.018380915,0.034219789,0,0,0.000586625,0,0.002150958,0.002150958,0.000782167,0.001955417
valerius_flaccus.argonautica.part.5.txt,epic,4675,301,15.52491694,0.202657807,6.985507246,0.002139037,0,0.000641711,0.107593583,0.000641711,0.023529412,0.001497326,0.00342246,0.001925134,0.00684492,0.004491979,0.001069519,0.000427807,0.022887701,0.034010695,0.000213904,0,0.001925134,0,0.004064171,0.004705882,0.001069519,0.004491979
valerius_flaccus.argonautica.part.6.txt,epic,4960,280,17.70714286,0.203571429,7.588235294,0.001814516,0,0.001209677,0.123790323,0.000403226,0.020564516,0.001209677,0.002217742,0.002419355,0.003225806,0.00483871,0.000201613,0.000403226,0.012096774,0.039516129,0.000201613,0,0.000806452,0,0.002217742,0.002016129,0.000403226,0.003024194
valerius_flaccus.argonautica.part.7.txt,epic,4473,258,17.33333333,0.209302326,7.98245614,0.002235636,0,0.0024592,0.118935837,0.001117818,0.025486251,0.000894254,0.002235636,0.002682763,0.01117818,0.012072435,0.001341382,0.001117818,0.039123631,0.04091214,0,0,0.001117818,0,0.006036217,0.005812654,0.001341382,0.005141963
valerius_flaccus.argonautica.part.8.txt,epic,3172,185,17.12972973,0.140540541,5.566666667,0.004098361,0,0.000945776,0.119167718,0.000945776,0.02112232,0,0.003467844,0.001576293,0.009142497,0.007881463,0.001261034,0.00220681,0.030895334,0.040037831,0,0,0.000945776,0,0.005044136,0.001891551,0.001261034,0.00220681
vergil.aeneid.part.1.txt,epic,4887,238,20.5210084,0.306722689,5.04494382,0.002046245,0,0.000613874,0.121751586,0.001227747,0.019439329,0.002046245,0.00225087,0.001227747,0.005524862,0.003273992,0,0.002864743,0.019643953,0.040106405,0.000204625,0,0.000204625,0,0.004297115,0.00409249,0.001227747,0.002455494
vergil.aeneid.part.10.txt,epic,5899,331,17.82175227,0.238670695,5.747368421,0.001186642,0,0.001356162,0.110527208,0.000847601,0.022376674,0.002542804,0.003051365,0.002203763,0.007628412,0.004068486,0.001017122,0.001525682,0.018986269,0.0393287,0,0,0.000678081,0,0.004916087,0.002203763,0.001525682,0.003051365
vergil.aeneid.part.11.txt,epic,5916,303,19.52145215,0.227722772,6.555555556,0.002028398,0,0.000507099,0.11933739,0.001014199,0.021129141,0.001183232,0.003380663,0.001352265,0.004732928,0.005070994,0.001014199,0.002197431,0.019607843,0.048343475,0.000169033,0,0.000507099,0,0.005578093,0.00540906,0.000676133,0.003549696
vergil.aeneid.part.12.txt,epic,6200,303,20.45544554,0.207920792,6.6,0.002419355,0,0.001129032,0.114354839,0.001290323,0.022419355,0.000967742,0.001612903,0.001451613,0.006451613,0.00516129,0.000645161,0.001612903,0.021935484,0.042903226,0,0,0,0,0.005322581,0.002741935,0.000483871,0.004516129
vergil.aeneid.part.2.txt,epic,5188,269,19.26022305,0.24535316,5.217948718,0.001349268,0,0.000192753,0.127602159,0.001349268,0.021010023,0.000963763,0.00385505,0.000963763,0.00693909,0.005589823,0.000578258,0.001734773,0.020046261,0.047995374,0,0,0.000192753,0,0.004433308,0.007131843,0.00154202,0.00231303
vergil.aeneid.part.3.txt,epic,4536,236,19.19915254,0.211864407,5.35,0.001102293,0,0.000220459,0.119488536,0.000881834,0.017857143,0.000440917,0.004409171,0.00308642,0.004409171,0.002425044,0,0.00154321,0.01829806,0.038800705,0,0,0.000440917,0,0.002204586,0.002645503,0.000881834,0.000661376
vergil.aeneid.part.4.txt,epic,4580,252,18.14285714,0.23015873,5.217391304,0.001746725,0,0.000218341,0.122489083,0.001310044,0.022052402,0.001965066,0.00371179,0.002838428,0.012008734,0.004366812,0.000655022,0.000655022,0.026200873,0.03580786,0,0,0.000655022,0,0.005895197,0.005676856,0.001091703,0.001310044
vergil.aeneid.part.5.txt,epic,5561,275,20.21454545,0.258181818,5.265306122,0.001618414,0,0,0.11580651,0.000719295,0.021219205,0.000899119,0.001798238,0.000539471,0.004495594,0.007192951,0.000359648,0.000899119,0.015105197,0.043157705,0,0,0.000179824,0,0.004495594,0.004315771,0.000719295,0.001258766
vergil.aeneid.part.6.txt,epic,5857,322,18.17080745,0.288819876,5.560344828,0.001707359,0,0.000512208,0.113368619,0.000341472,0.024927437,0.001195151,0.003756189,0.00290251,0.005975756,0.003073246,0.000170736,0.00204883,0.021000512,0.044562062,0.000170736,0,0.000853679,0,0.003926925,0.004439133,0.000853679,0.002390302
vergil.aeneid.part.7.txt,epic,5214,224,23.27232143,0.258928571,7.402597403,0.000958957,0,0.000767165,0.113540468,0.000767165,0.020521672,0.000958957,0.002301496,0.001917913,0.001917913,0.005370157,0,0.000958957,0.015535098,0.046029919,0,0,0.000958957,0,0.003835827,0.00287687,0.000575374,0.001917913
vergil.aeneid.part.8.txt,epic,4629,235,19.69787234,0.225531915,6.863636364,0.001728235,0,0,0.11860013,0.001080147,0.022034997,0.001080147,0.003024411,0.002160294,0.001512206,0.004104558,0,0.002160294,0.020306762,0.039317347,0,0,0.000432059,0,0.004104558,0.002808382,0.001080147,0.004104558
vergil.aeneid.part.9.txt,epic,5308,278,19.09352518,0.273381295,6.0625,0.000941974,0,0.000565185,0.114920874,0.001695554,0.019216277,0.000941974,0.002637528,0.001507159,0.006782216,0.004144687,0.001130369,0.001883949,0.020158252,0.044084401,0,0,0.00037679,0,0.005086662,0.002260739,0.000941974,0.000941974
vergil.eclogues.txt,miscellaneous,5722,335,16.80895522,0.232835821,4.816326531,0.001572877,0,0.001048584,0.086857742,0.001922405,0.026738902,0.003145753,0.002621461,0.002796225,0.007864383,0.008213911,0.001048584,0.003145753,0.048584411,0.034253757,0,0,0.000349528,0,0.002796225,0.008738203,0.000524292,0.005417686
vergil.georgics.part.1.txt,epic,3305,120,27.50833333,0.258333333,6.934782609,0.002420575,0,0.000605144,0.122239032,0.00332829,0.012405446,0.000907716,0.005143722,0.00332829,0,0.003025719,0,0.000907716,0.014826021,0.035400908,0,0.000605144,0,0,0.005143722,0.007261725,0.001815431,0.002420575
vergil.georgics.part.2.txt,epic,3514,137,25.64963504,0.284671533,6.288461538,0.00426864,0,0.000569152,0.138588503,0.000569152,0.015651679,0.000853728,0.007683552,0.002276608,0.00142288,0.004837792,0,0.002276608,0.013659647,0.03614115,0,0,0.000853728,0,0.005406944,0.004837792,0.001707456,0.002276608
vergil.georgics.part.3.txt,epic,3701,151,24.50993377,0.21192053,7.461538462,0.001621183,0,0.000810592,0.142934342,0.001621183,0.011888679,0.00297217,0.003512564,0.002431775,0.002701972,0.004593353,0,0,0.00783572,0.047284518,0.000270197,0,0.000270197,0,0.001350986,0.004052959,0.000540394,0.001350986
vergil.georgics.part.4.txt,epic,3632,143,25.3986014,0.251748252,7.0625,0.003303965,0,0.000550661,0.127753304,0.001101322,0.02064978,0.001101322,0.004955947,0.001376652,0.003028634,0.009085903,0,0.00027533,0.016519824,0.046530837,0,0.00027533,0.000550661,0,0.006057269,0.004955947,0.000825991,0.003303965
